Part_Time,Face_to_Face,Availability,Country,University,Distance,Level_Code,Faculty,Course,Course_Lang,Blended,Remarks,Prerequisite_2_grade,Website,Offline,Int_Fees,City,Duration_Time,Full_Time,Local_Fees,Online,Prerequisite_3_grade,Prerequisite_2,Currency_Time,Career_Outcomes,Description,Prerequisite_1_grade,Prerequisite_3,Duration,Currency,Prerequisite_1
no,yes,D,Australia,Swinburne University of Technology,yes,BA,Engineering,Bachelor of Business Information Technology (Professional),English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-business-information-technology%2F&auth=9Z%2FgFcoJGt8W69W2hbBGlg&profile=_default&rank=54&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,31600,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"Maximise your employability, gain state-of-the-art skills in analysis, design, programming, implementation and management of systems in modern business. See yourself as a future leader of Australia’s IT industry with a Bachelor of Business Information Technology (Professional). One of Australia’s most prestigious IT degrees, the program is sponsored by 20 of Australia's top organisations and includes an industry-funded scholarship of $40,000 paid over the three years of your course. Developed with the IT industry, this innovative course sees you work directly with Swinburne’s industry partners, such as Accenture, Deloitte, GE and KPMG for 40 weeks.",75,,3,AUD,year 12
no,yes,A,Australia,Swinburne University of Technology,yes,BA,Law,Bachelor of Criminal Justice and Criminology,English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Finternational%2Fbachelor-of-criminal-justice-and-criminology%2F&auth=ag%2BZS0g5Yf7XOGScjIWtHw&profile=_default&rank=55&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,28480,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"The Bachelor of Criminal Justice and Criminology is the only degree of its type in Victoria, focussing on both the causes of crime (criminology) and the fallout of crime (criminal justice). You’ll learn about local and global criminality, traditional approaches and responses to crime, and emerging trends and practices. In this course, you’ll examine the international dimensions of criminal justice as well as the technological advances that impact the sector, including an emphasis on predicting the commission of crime, detecting and stopping criminal behaviour, and implementing effective and efficient criminal sanctions. The degree will give you the knowledge and skills to work in a range of sectors and industries, including policing, corrections, courts, offender rehabilitation, victim support and government policy development.",75,,3,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,BA,English,Bachelor of Health Science/ Bachelor of Media and Communication,English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-health-science-bachelor-of-media-and-communication%2F&auth=OTZt7kLAL2Tr90SGV7qUfw&profile=_default&rank=56&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,33680,Hawthorn,Years,yes,"8,105",no,,IELTS,year,,"The Bachelor of Health Science/Bachelor of Media and Communication will equip students with a comprehensive set of skills, knowledge and attributes to effectively promote health messages, products and innovations to a wide range of audiences. In this double degree students will develop complementary and cross-disciplinary skills and knowledge hence contributing to their future readiness and innovative abilities in their chosen career.",60,,4,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,BA,English,Bachelor of Health Science/ Bachelor of Arts,English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-health-science-bachelor-of-arts%2F&auth=3QLtRkKZ6iG4X7R4Iv4gXA&profile=_default&rank=57&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,"33,680",Hawthorn,Years,yes,"8,105",no,,IELTS,year,,"Equip yourself with a wide range of research and analytical skills and specialise in multiple disciplines across health, humanities and media.The Bachelor of Health Science / Bachelor of Arts double degree offers a diverse range of majors allowing you to create an engaging program to suit a wide range of graduate employment outcomes. You’ll also have the opportunity to apply your specialised knowledge and skills in capstone projects that engage with challenging industry problems.Recent graduates have gone on to work in government, health research, medicine, nutrition, community work, journalism, film and advertising.",60,,4,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,HONS,Computer Science & Information Technology,Bachelor of Design (Interior Architecture) (Honours),English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-design-interior-architecture-honours%2F&auth=zjRvtpOMAx9hUvt6Wc6gdw&profile=_default&rank=58&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,34200,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"The Bachelor of Design (Interior Architecture) (Honours) provides students with an understanding of the underlying principles and concepts in interior architecture and its applications in a broad range of contexts.Discover the environments in which we spend our lives and learn how they are formed and fabricated. Apply conceptual processes, creative tools, management strategies and research skills to designing a variety of public and private interior/spatial projects.Develop a broad repertoire of high-level representation and visualisation skills using industry-standard software programs and technical expertise. Learn to capitalise on new technologies and materials in the construction of indoor and outdoor 3D spaces.",70,,4,AUD,year 12
no,yes,A,Australia,Swinburne University of Technology,yes,BA,Education,Bachelor of Education (Primary),English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Finternational%2Fbachelor-of-education-primary%2F&auth=UNgLIWHV0MZ1a7Hk7av4EA&profile=_default&rank=59&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,27560,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"The Bachelor of Education (Primary) develops an understanding of education, equipping students to become teachers who utilise the latest technology and teaching techniques to engage children across a range of subject disciplines. Through collaborative group activities and school based practical placements students develop the skills to design engaging and effective learning experiences. Students are taught to identify and address diversity; tailoring the learning experience to the needs of their learners. Graduates will have the skills, knowledge and dispositions to be pedagogical leaders, effective advocates for social justice and equity, capable teachers of children from 5 to 12 years in a variety of settings, and professionals whose practice is informed by critical reflection and ongoing learning.",70,,4,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,HONS,Engineering,Bachelor of Engineering (Honours),English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-engineering-honours%2F&auth=6bjuzh6XheCAuyY59tLydg&profile=_default&rank=60&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,37600,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"The Bachelor of Engineering (Honours) is designed to equip students with technical expertise and management skills in an engineering field of their choice.Complete core units in your first year to assist in selecting a major. Explore options to undertake a study tour to Malaysia, Turkey or India to get hands-on practical experience and work with local communities.Obtain theoretical and practical knowledge by participating in workshops and industry projects to prepare for roles in your chosen field across a range of industries. Apply your learning in a professionally focused, multidisciplinary project during your final year of study. Undertake at least 12 weeks of relevant professional experience.",75,,4,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,BA,Humanities and Social Science,Bachelor of Education (Early Childhood Teaching),English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-education-%28early-childhood-teaching%29-BA-EDUECT%2F&auth=jmkI5MPaXeAIdAII%2BL0H9A&profile=_default&rank=61&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,"27,560",Hawthorn,Years,yes,"6,684",no,,IELTS,year,,"Become a qualified early childhood education teacher to help nurture curiosity in children and start their lifetime love of learning. With our Bachelor of Education (Early Childhood Teaching) you can inspire and teach children up to 5 years old in kindergartens, preschools and early learning centres. Enjoy a rewarding career with this globally recognised degree which is accredited by the leading industry body, the Australian Children’s Education & Care Quality Authority. Learn how to support and grow a child’s social, emotional, intellectual and physical development through adaptive and innovative teaching methods. You will engage in unique units of study that negotiate societal and educational perspectives of nature play, social justice, theory, sustainability and Indigenous knowledges. Put theory into practice with four professional placements (80 days total) of real classroom experience guided by an experienced mentor. The Victorian Government is offering scholarships and incentives for individuals looking to start a rewarding career as an early childhood teacher.",65,,4,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,BA,Law,Bachelor of Laws / Bachelor of Science,English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-laws-bachelor-of-science%2F&auth=hkzxTf5aZliSP3im%2FJIY0w&profile=_default&rank=62&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,35200,Hawthorn,Years,yes,"10,340",no,,IELTS,year,,"The Bachelor of Laws / Bachelor of Science offers students a course focused on commercial law with emphasis on intellectual property law. As the only double degree in Victoria with this specialisation, students learn about trade marks, patents, copyright, the prohibition of misleading or deceptive conduct and competition law. The course also provides an understanding of complex scientific information.Students complete law-related professional experience placements and are introduced to the practical aspects of legal practice through moot court scenarios and advocacy exercises.The combination of degrees equips students with the skills to work within the knowledge economy and information technology businesses, as patent attorneys, and in legal fields specialising in intellectual property, media, and science.",85,,5,AUD,year 12
yes,yes,A,Australia,Swinburne University of Technology,yes,BA,Computer Science & Information Technology,Bachelor of Information and Communication Technology,English,yes,[],6.0,https://search.swinburne.edu.au/s/redirect?collection=swinburne-courses&url=https%3A%2F%2Fwww.swinburne.edu.au%2Fstudy%2Fcourse%2Fbachelor-of-information-and-communication-technology%2F&auth=5PulGCa8NCqnEfGREDRw9g&profile=_default&rank=63&query=bachelor+-associate+AccreditationStatus%3Acurrent+%7CStudyLevel%3A%22%24%2B%2B+degrees+and+double+degrees+%24%2B%2B%22+%7C%5BResidency%3A%22%24%2B%2B+international+%24%2B%2B%22+Residency%3A%22%24%2B%2B+local+%24%2B%2B%22%5D+%7CAccreditationStatus%3A%22%24%2B%2B+current+%24%2B%2B%22,yes,31600,Hawthorn,Years,yes,"9,527",no,,IELTS,year,,"The Bachelor of Information and Communication Technology provides students with the knowledge and skills to be an information and communication technology professional, with particular skills in a chosen area. The course focuses on computer and network configurations, web and application programming, and database design and maintenance. Students also have the opportunity to specialise in a particular aspect of ICT-related work. This course is ideal for students who are seeking an ICT course with flexible outcomes.",60,,3,AUD,year 12
